,Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Payday Loan,Credit-Builder Loan,Mortgage Loan,Debt Consolidation Loan,Student Loan,Home Equity Loan,Auto Loan,Personal Loan,Not Specified,Credit_Score,Payment_of_Min_Amount
403,CUS_0xb14,April,26,Manager,49967.01,4091.9175,7,6,31,6,27,11.0,19.87,11.0,Standard,2253.95,22.84117831,17.083333333333332,156.0033117,373.1685164,Low_spent_Medium_value_payments,160.019922,1,0,0,1,1,0,1,0,1,3,1.0
404,CUS_0xb14,May,26,,49967.01,4091.9175,7,6,31,6,27,11.0,19.87,11.0,,2253.95,33.91270307,17.166666666666668,156.0033117,192.9207713,,350.267667,1,0,0,1,1,0,1,0,1,3,
405,CUS_0xb14,June,26,Manager,49967.01,4091.9175,6,5,31,6,27,14.0,24.87,11.0,Standard,2253.95,37.33034027,17.25,156.0033117,,,436.3089192,1,0,0,1,1,0,1,0,1,3,1.0
406,CUS_0xb14,July,26,Manager,49967.01,4091.9175,6,5,31,6,27,10.0,16.87,12.0,,2253.95,33.17055465,17.333333333333332,156.0033117,59.49541612,High_spent_Medium_value_payments,443.6930222,1,0,0,1,1,0,1,0,1,3,1.0
407,CUS_0xb14,August,3052,Manager,49967.01,4091.9175,6,5,31,6,27,11.0,19.87,12.0,Standard,2253.95,31.5207818,17.416666666666668,156.0033117,116.361294,High_spent_Medium_value_payments,386.8271444,1,0,0,1,1,0,1,0,1,3,1.0
408,CUS_0xb986,January,14,Developer,39887.22,3224.935,9,9,16,5,57,21.0,17.25,10.0,Bad,3119.6,30.18805936,12.416666666666666,133.4708452,198.9967508,Low_spent_Medium_value_payments,270.025904,0,0,1,0,1,1,1,0,1,3,1.0
409,CUS_0xb986,February,14,Developer,39887.22,3224.935,9,9,16,5,59,3104.0,11.25,,,3119.6,26.11222201,12.5,133.4708452,153.2707254,,295.7519293,0,0,1,0,1,1,1,0,1,3,1.0
410,CUS_0xb986,March,14,Developer,39887.22,3224.935,9,9,16,5,57,19.0,17.25,14.0,,3119.6,38.23896598,12.583333333333334,133.4708452,319.4923738,Low_spent_Small_value_payments,159.5302809,0,0,1,0,1,1,1,0,1,3,1.0
411,CUS_0xb986,April,14,Developer,39887.22,3224.935,9,9,16,5,52,,17.25,14.0,Bad,3119.6,37.08960444,12.666666666666666,133.4708452,,Low_spent_Small_value_payments,176.9314779,0,0,1,0,1,1,1,0,1,3,
412,CUS_0xb986,May,14,Developer,39887.22,3224.935,9,9,16,5,54,19.0,17.25,14.0,Bad,3119.6,36.97060762,12.75,133.4708452,96.09548178,High_spent_Medium_value_payments,342.927173,0,0,1,0,1,1,1,0,1,3,1.0
413,CUS_0xb986,June,14,Developer,39887.22,3224.935,9,9,16,5,57,18.0,17.25,14.0,,3119.6,31.24846249,12.833333333333334,133.4708452,123.9598696,High_spent_Medium_value_payments,315.0627851,0,0,1,0,1,1,1,0,1,3,1.0
414,CUS_0xb986,July,14,Developer,39887.22,3224.935,9,9,16,5,57,19.0,17.25,14.0,Bad,3119.6,24.14813227,12.916666666666666,133.4708452,111.6678075,High_spent_Small_value_payments,337.3548473,0,0,1,0,1,1,1,0,1,3,1.0
415,CUS_0xb986,August,14,Developer,39887.22,3224.935,9,9,16,100,57,22.0,17.25,14.0,Bad,3119.6,34.97086572,13.0,133.4708452,145.9405486,High_spent_Small_value_payments,303.0821062,0,0,1,0,1,1,1,0,1,2,
416,CUS_0xbe1b,January,43,Developer,14129.76,1012.48,8,5,21,8,62,17.0,5.51,6.0,Bad,4071.62,36.1372924,12.583333333333334,81.71265501,124.4459203,Low_spent_Small_value_payments,185.0894247,1,0,1,1,1,0,0,1,1,3,1.0
417,CUS_0xbe1b,February,44,Developer,14129.76,1012.48,8,5,21,8,62,18.0,5.51,6.0,,4071.62,28.13414922,12.666666666666666,81.71265501,31.28654276,Low_spent_Medium_value_payments,268.2488022,1,0,1,1,1,0,0,1,1,3,
418,CUS_0xbe1b,March,44,Developer,14129.76,1012.48,8,5,21,8,65,,5.51,6.0,,4071.62,39.16106265,12.75,81.71265501,112.3614498,Low_spent_Small_value_payments,197.1738952,1,0,1,1,1,0,0,1,1,3,1.0
419,CUS_0xbe1b,April,44,Developer,14129.76,,8,5,21,8,62,21.0,5.51,6.0,,4071.62,33.11102175,12.833333333333334,81.71265501,24.67934851,High_spent_Medium_value_payments,244.8559965,1,0,1,1,1,0,0,1,1,3,1.0
420,CUS_0xbe1b,May,44,Developer,2592822.0,1012.48,8,5,21,8,62,21.0,12.51,6.0,Bad,4071.62,26.42915211,,81.71265501,,Low_spent_Small_value_payments,179.1095355,1,0,1,1,1,0,0,1,1,3,1.0
421,CUS_0xbe1b,June,44,Developer,14129.76,1012.48,8,5,21,8,62,18.0,5.51,6.0,,4071.62,29.81521347,13.0,81.71265501,47.31078336,Low_spent_Medium_value_payments,252.2245616,1,0,1,1,1,0,0,1,1,3,1.0
422,CUS_0xbe1b,July,44,Developer,14129.76,,8,5,21,8,64,,-1.49,6.0,Bad,4071.62,37.09478339,13.083333333333334,70.97506655,105.3029678,Low_spent_Small_value_payments,204.2323772,1,0,1,1,1,0,0,1,1,3,1.0
423,CUS_0xbe1b,August,44,Developer,14129.76,1023.217588,8,5,21,8,62,18.0,5.51,6.0,Bad,4071.62,35.66937314,13.166666666666666,70.97506655,33.37622926,High_spent_Medium_value_payments,236.1591157,1,0,1,1,1,0,0,1,1,3,
424,CUS_0x9ce6,January,42,Developer,123732.32,10416.02667,4,3,11,0,15,8.0,11.92,3.0,Good,1154.46,43.36806475,27.25,0.0,,High_spent_Medium_value_payments,940.3944828,0,0,0,0,0,0,0,0,0,1,0.0
425,CUS_0x9ce6,February,42,,123732.32,10416.02667,4,3,11,0,15,8.0,11.92,3.0,Good,1154.46,31.13019514,27.333333333333332,0.0,10000.0,High_spent_Large_value_payments,1157.857522,0,0,0,0,0,0,0,0,0,1,0.0
426,CUS_0x9ce6,March,43,Developer,123732.32,10416.02667,4,3,11,0,15,8.0,12.92,3.0,Good,1154.46,32.68645906,27.416666666666668,0.0,874.7145585,Low_spent_Medium_value_payments,446.8881082,0,0,0,0,0,0,0,0,0,2,0.0
427,CUS_0x9ce6,April,43,Developer,123732.32,10416.02667,4,3,11,100,15,8.0,11.92,3.0,Good,1154.46,38.99063467,27.5,0.0,532.1607307,Low_spent_Medium_value_payments,789.4419359,0,0,0,0,0,0,0,0,0,2,0.0
428,CUS_0x9ce6,May,43,Developer,123732.32,10416.02667,4,3,11,0,15,,11.92,3.0,Good,1154.46,36.64159184,27.583333333333332,0.0,129.1812728,High_spent_Medium_value_payments,1162.421394,0,0,0,0,0,0,0,0,0,2,0.0
429,CUS_0x9ce6,June,43,Developer,123732.32,10416.02667,4,3,11,0,15,8.0,11.92,3.0,,1154.46,31.24192774,27.666666666666668,0.0,96.70297297,High_spent_Large_value_payments,1184.899694,0,0,0,0,0,0,0,0,0,2,0.0
430,CUS_0x9ce6,July,43,,123732.32,10416.02667,4,3,11,0,18,8.0,13.92,3.0,Good,1154.46,31.11476599,27.75,0.0,170.8514935,High_spent_Medium_value_payments,1120.751173,0,0,0,0,0,0,0,0,0,2,0.0
431,CUS_0x9ce6,August,43,Developer,123732.32,10416.02667,4,3,11,0,15,8.0,8.92,,Good,1154.46,26.26810601,27.833333333333332,0.0,589.8279399,Low_spent_Medium_value_payments,731.7747268,0,0,0,0,0,0,0,0,0,2,0.0
432,CUS_0x6ffb,January,36,Writer,17251.38,1654.615,6,514,7,7,8,13.0,15.06,6.0,,2431.64,29.41972183,11.333333333333334,57.35116519,,Low_spent_Small_value_payments,273.3735401,0,0,1,0,1,1,0,1,1,2,1.0
433,CUS_0x6ffb,February,36,Writer,17251.38,1654.615,6,3,7,7,8,15.0,15.06,6.0,Standard,2431.64,37.22594439,11.416666666666666,57.35116519,26.59867398,High_spent_Large_value_payments,321.5116608,0,0,1,0,1,1,0,1,1,2,
434,CUS_0x6ffb,March,37,Writer,17251.38,1654.615,6,3,7,7,5,12.0,15.06,6.0,Standard,2431.64,27.59559906,11.5,57.35116519,132.443901,Low_spent_Large_value_payments,245.6664338,0,0,1,0,1,1,0,1,1,2,1.0
435,CUS_0x6ffb,April,37,Writer,17251.38,1654.615,6,3,7,7,10,15.0,15.06,6.0,Standard,2431.64,28.12269302,11.583333333333334,57.35116519,169.3026601,Low_spent_Small_value_payments,228.8076747,0,0,1,0,1,1,0,1,1,2,1.0
436,CUS_0x6ffb,May,37,Writer,17251.38,1654.615,6,3,7,7,8,15.0,15.06,10.0,Standard,2431.64,33.91486539,11.666666666666666,57.35116519,71.9105158,High_spent_Small_value_payments,296.199819,0,0,1,0,1,1,0,1,1,2,1.0
437,CUS_0x6ffb,June,37,,17251.38,1654.615,6,3,7,7,5,15.0,15.06,10.0,Standard,2431.64,32.70581751,11.75,57.35116519,54.07668314,Low_spent_Medium_value_payments,334.0336517,0,0,1,0,1,1,0,1,1,2,1.0
438,CUS_0x6ffb,July,37,Writer,17251.38,1654.615,6,3,7,7,8,15.0,15.06,,Standard,2431.64,31.30660977,11.833333333333334,57.35116519,93.28420494,Low_spent_Small_value_payments,304.8261299,0,0,1,0,1,1,0,1,1,2,1.0
439,CUS_0x6ffb,August,37,Writer,17251.38,,6,3,7,7,3,15.0,15.06,10.0,Standard,2431.64,32.94484421,,57.35116519,23.47260473,High_spent_Large_value_payments,324.6377301,0,0,1,0,1,1,0,1,1,2,1.0
440,CUS_0x4315,January,22,Entrepreneur,36822.29,3132.524167,8,7,6,4,14,19.0,5.79,4.0,Standard,125.25,26.61287178,,81441.0,121.4083759,Low_spent_Small_value_payments,386.0433278,0,1,0,0,0,1,0,1,1,2,0.0
441,CUS_0x4315,February,22,Entrepreneur,36822.29,3132.524167,8,7,6,4,14,19.0,5.79,4.0,Standard,125.25,23.33674451,24.75,95.80071292,259.7908045,Low_spent_Large_value_payments,227.6608993,0,1,0,0,0,1,0,1,1,2,0.0
442,CUS_0x4315,March,23,Entrepreneur,36822.29,3132.524167,8,7,6,4,14,17.0,5.79,5.0,,125.25,29.24844181,24.833333333333332,95.80071292,132.9440996,Low_spent_Large_value_payments,354.5076041,0,1,0,0,0,1,0,1,1,2,0.0
443,CUS_0x4315,April,23,Entrepreneur,36822.29,3132.524167,8,7,6,4,14,19.0,5.79,5.0,Standard,125.25,35.08033049,24.916666666666668,95.80071292,73.93253934,High_spent_Large_value_payments,383.5191644,0,1,0,0,0,1,0,1,1,1,0.0
444,CUS_0x4315,May,5342,Entrepreneur,36822.29,,8,7,6,4,14,19.0,5.79,5.0,,125.25,28.3106512,25.0,95.80071292,114.4824364,High_spent_Medium_value_payments,352.9692673,0,1,0,0,0,1,0,1,1,1,0.0
445,CUS_0x4315,June,23,,36822.29,3132.524167,8,7,6,4,16,18.0,5.79,5.0,Standard,125.25,39.64980173,25.083333333333332,95.80071292,38.11405466,High_spent_Medium_value_payments,429.3376491,0,1,0,0,0,1,0,1,1,1,0.0
446,CUS_0x4315,July,23,Entrepreneur,36822.29,3132.524167,8,7,6,4,14,20.0,5.79,5.0,,125.25,34.63833719,25.166666666666668,95.80071292,41.52981324,High_spent_Medium_value_payments,425.9218905,0,1,0,0,0,1,0,1,1,1,0.0
447,CUS_0x4315,August,23,Entrepreneur,36822.29,3132.524167,8,7,6,4,15,19.0,5.79,5.0,Standard,125.25,39.05658586,25.25,95.80071292,251.9834114,Low_spent_Medium_value_payments,245.4682923,0,1,0,0,0,1,0,1,1,1,0.0
448,CUS_0x3f5b,January,25,Doctor,80108.31,6866.6925,5,3,17,0,25,19.0,21.22,1.0,Standard,997.28,38.73267646,17.583333333333332,0.0,107.0656525,,829.6035975,0,0,0,0,0,0,0,0,0,2,1.0
449,CUS_0x3f5b,February,25,Doctor,80108.31,6866.6925,5,3,17,100,28,19.0,14.22,1.0,Standard,997.28,26.17314465,17.666666666666668,0.0,52.18981024,High_spent_Large_value_payments,874.4794398,0,0,0,0,0,0,0,0,0,2,1.0
450,CUS_0x3f5b,March,25,Doctor,80108.31,6866.6925,5,3,17,0,25,16.0,14.22,1.0,Standard,997.28,26.72857312,17.75,0.0,549.0992911,Low_spent_Large_value_payments,407.5699589,0,0,0,0,0,0,0,0,0,2,1.0
451,CUS_0x3f5b,April,25,,80108.31,6866.6925,5,3,17,0,20,21.0,14.22,1.0,Standard,997.28,39.91463675,17.833333333333332,0.0,123.1885231,High_spent_Large_value_payments,803.4807269,0,0,0,0,0,0,0,0,0,2,1.0
452,CUS_0x3f5b,May,25,Doctor,80108.31,6866.6925,5,3,17,0,25,19.0,14.22,1.0,,997.28,32.94802192,17.916666666666668,0.0,341.3768772,Low_spent_Medium_value_payments,625.2923728,0,0,0,0,0,0,0,0,0,2,1.0
453,CUS_0x3f5b,June,25,Doctor,80108.31,6866.6925,5,3,17,0,25,,14.22,1.0,,997.28,32.40424137,18.0,0.0,228.0964591,High_spent_Medium_value_payments,708.5727909,0,0,0,0,0,0,0,0,0,2,1.0
454,CUS_0x3f5b,July,25,Doctor,80108.31,,5,3,17,0,25,19.0,14.22,4.0,Standard,997.28,39.36288149,18.083333333333332,0.0,127.2650164,High_spent_Large_value_payments,799.4042336,0,0,0,0,0,0,0,0,0,2,1.0
455,CUS_0x3f5b,August,25,Doctor,80108.31,6866.6925,5,3,17,0,25,19.0,14.22,4.0,Standard,997.28,28.12327833,18.166666666666668,0.0,127.886289,,808.782961,0,0,0,0,0,0,0,0,0,2,1.0
456,CUS_0x9d78,January,20,Scientist,69977.6,5978.466667,10,7,20,9,49,18.0,6.81,11.0,,3042.36,37.2171993,12.666666666666666,485.750431,405.1493636,Low_spent_Small_value_payments,,0,0,1,0,1,0,1,1,0,2,1.0
457,CUS_0x9d78,February,20,Scientist,69977.6,5978.466667,10,7,20,9,49,18.0,6.81,11.0,Bad,3042.36,30.46783632,12.75,485.750431,470.8372043,Low_spent_Large_value_payments,,0,0,1,0,1,0,1,1,0,3,1.0
458,CUS_0x9d78,March,20,Scientist,69977.6,5978.466667,10,7,20,9,49,18.0,6.81,11.0,Bad,3042.36,35.60710564,12.833333333333334,485.750431,177.9055932,Low_spent_Medium_value_payments,214.1906424,0,0,1,0,1,0,1,1,0,2,1.0
459,CUS_0x9d78,April,20,,69977.6,,10,7,20,9,49,18.0,6.81,11.0,,3042.36,23.84176883,,485.750431,250.7661703,Low_spent_Medium_value_payments,141.3300654,0,0,1,0,1,0,1,1,0,3,1.0
460,CUS_0x9d78,May,20,Scientist,69977.6,5978.466667,10,7,20,9,49,18.0,6.81,11.0,Bad,3042.36,26.20467951,13.0,485.750431,122.7310698,,229.3651659,0,0,1,0,1,0,1,1,0,3,1.0
461,CUS_0x9d78,June,21,Scientist,69977.6,,10,7,20,9,54,20.0,6.81,11.0,Bad,3042.36,28.13069484,,485.750431,332.2100424,Low_spent_Medium_value_payments,59.88619327,0,0,1,0,1,0,1,1,0,3,
462,CUS_0x9d78,July,21,Scientist,69977.6,5978.466667,10,7,20,9,49,19.0,6.81,11.0,Bad,3042.36,30.35127201,13.166666666666666,485.750431,545.6759427,Low_spent_Medium_value_payments,,0,0,1,0,1,0,1,1,0,2,1.0
463,CUS_0x9d78,August,21,Scientist,69977.6,5978.466667,10,7,20,9,49,18.0,6.81,11.0,Bad,3042.36,36.25111095,,485.750431,510.0147632,Low_spent_Large_value_payments,,0,0,1,0,1,0,1,1,0,2,
464,CUS_0x47db,January,16,Musician,78988.48,6449.373333,9,5,29,7,27,17.0,15.27,9.0,Bad,1746.9,34.70500518,10.083333333333334,291.7827603,88.07126674,High_spent_Medium_value_payments,515.0833063,0,1,1,1,0,0,1,0,1,3,1.0
465,CUS_0x47db,February,16,Musician,78988.48,6449.373333,9,5,29,7,27,17.0,15.27,9.0,Bad,1746.9,35.1549357,10.166666666666666,291.7827603,419.575712,High_spent_Small_value_payments,193.578861,0,1,1,1,0,0,1,0,1,3,1.0
466,CUS_0x47db,March,16,Musician,78988.48,6449.373333,9,5,29,7,27,17.0,15.27,9.0,Bad,1746.9,28.38967163,10.25,291.7827603,295.6050491,Low_spent_Large_value_payments,327.5495239,0,1,1,1,0,0,1,0,1,3,1.0
467,CUS_0x47db,April,16,Musician,78988.48,6449.373333,9,5,29,7,27,17.0,15.27,9.0,Bad,1746.9,39.64707758,10.333333333333334,291.7827603,178.1531521,,455.0014209,0,1,1,1,0,0,1,0,1,2,1.0
468,CUS_0x47db,May,16,Musician,78988.48,6449.373333,9,5,29,7,27,17.0,15.27,9.0,,1746.9,37.47919344,10.416666666666666,291.7827603,,Low_spent_Medium_value_payments,75.19634822,0,1,1,1,0,0,1,0,1,3,1.0
469,CUS_0x47db,June,16,Musician,78988.48,6449.373333,9,5,29,7,27,15.0,15.27,9.0,Bad,1746.9,32.4955483,10.5,291.7827603,399.2485836,Low_spent_Medium_value_payments,233.9059894,0,1,1,1,0,0,1,0,1,3,1.0
470,CUS_0x47db,July,16,Musician,78988.48,6449.373333,9,5,29,7,22,17.0,,9.0,Bad,1746.9,38.1635711,10.583333333333334,291.7827603,456.3694645,Low_spent_Medium_value_payments,176.7851085,0,1,1,1,0,0,1,0,1,3,
471,CUS_0x47db,August,16,Musician,78988.48,6449.373333,9,5,29,7,27,17.0,10.27,9.0,Bad,1746.9,28.95543808,10.666666666666666,291.7827603,162.0816014,,431.0729716,0,1,1,1,0,0,1,0,1,3,1.0
472,CUS_0x8f17,January,45,Journalist,41746.76,3651.896667,8,5,5261,3,62,21.0,9.81,8.0,Bad,1936.79,37.70526076,19.083333333333332,102.2833975,425.1038222,Low_spent_Small_value_payments,127.8024469,0,0,1,0,0,0,0,1,1,3,1.0
473,CUS_0x8f17,February,45,Journalist,41746.76,3651.896667,8,5,31,3,62,22.0,9.81,8.0,Bad,1936.79,30.0899524,19.166666666666668,102.2833975,31.56000966,High_spent_Large_value_payments,471.3462595,0,0,1,0,0,0,0,1,1,2,1.0
474,CUS_0x8f17,March,45,Journalist,41746.76,3651.896667,8,5,31,3,62,20.0,3.81,8.0,Bad,1936.79,24.03858303,19.25,102.2833975,150.747271,High_spent_Medium_value_payments,362.1589981,0,0,1,0,0,0,0,1,1,2,1.0
475,CUS_0x8f17,April,45,Journalist,41746.76,3651.896667,8,5,31,3,62,21.0,9.81,11.0,Bad,1936.79,37.58178658,19.333333333333332,102.2833975,134.42247,Low_spent_Large_value_payments,398.4837991,0,0,1,0,0,0,0,1,1,3,1.0
476,CUS_0x8f17,May,45,Journalist,41746.76,3651.896667,8,5,31,3,62,18.0,9.81,11.0,Bad,1936.79,30.25268542,19.416666666666668,102.2833975,42.79187097,High_spent_Large_value_payments,460.1143982,0,0,1,0,0,0,0,1,1,2,1.0
477,CUS_0x8f17,June,46,,41746.76,3651.896667,8,5,31,3,67,21.0,9.81,11.0,Bad,1936.79,32.15961047,19.5,102.2833975,199.1276057,High_spent_Small_value_payments,323.7786634,0,0,1,0,0,0,0,1,1,3,1.0
478,CUS_0x8f17,July,46,Journalist,41746.76,,8,5,31,3,59,23.0,9.81,11.0,Bad,1936.79,23.1789381,19.583333333333332,102.2833975,143.6062003,Low_spent_Small_value_payments,409.3000689,0,0,1,0,0,0,0,1,1,3,1.0
479,CUS_0x8f17,August,46,Journalist,41746.76,3651.896667,8,5,31,3,62,21.0,9.81,11.0,Bad,1936.79,32.94553479,,102.2833975,85.99686894,High_spent_Large_value_payments,416.9094002,0,0,1,0,0,0,0,1,1,3,1.0
480,CUS_0x7d0b,January,21,Media_Manager,19981.6,1459.133333,10,8,20,7,54,,23.58,12.0,Bad,4834.59,38.16554553,10.166666666666666,78.41827155,69.78240333,Low_spent_Small_value_payments,287.7126585,0,1,0,0,1,1,0,0,0,2,
481,CUS_0x7d0b,February,21,Media_Manager,19981.6,1459.133333,10,8,20,7,54,21.0,23.58,12.0,,4834.59,29.04463822,10.25,78.41827155,35.92166782,High_spent_Small_value_payments,291.573394,0,1,0,0,1,1,0,0,0,3,1.0
482,CUS_0x7d0b,March,22,,19981.6,1459.133333,10,8,3238,7,54,21.0,23.58,12.0,,4834.59,26.7842801,,78.41827155,,Low_spent_Medium_value_payments,236.9991171,0,1,0,0,1,1,0,0,0,3,1.0
483,CUS_0x7d0b,April,22,Media_Manager,19981.6,1459.133333,10,8,20,7,54,21.0,23.58,,Bad,4834.59,35.05013881,10.416666666666666,78.41827155,69.46880384,Low_spent_Medium_value_payments,278.0262579,0,1,0,0,1,1,0,0,0,3,1.0
484,CUS_0x7d0b,May,22,Media_Manager,19981.6,1459.133333,10,8,20,7,54,21.0,23.58,12.0,,4834.59,34.31347599,10.5,78.41827155,10000.0,Low_spent_Small_value_payments,239.4320793,0,1,0,0,1,1,0,0,0,3,1.0
485,CUS_0x7d0b,June,22,Media_Manager,19981.6,1459.133333,10,8,20,7,54,19.0,23.58,12.0,,4834.59,38.9777452,10.583333333333334,78.41827155,42.4353362,High_spent_Small_value_payments,285.0597256,0,1,0,0,1,1,0,0,0,2,
486,CUS_0x7d0b,July,22,Media_Manager,19981.6,1459.133333,10,8,20,7,54,23.0,23.58,12.0,,4834.59,32.41892514,10.666666666666666,78.41827155,130.8351969,Low_spent_Large_value_payments,206.6598648,0,1,0,0,1,1,0,0,0,3,1.0
487,CUS_0x7d0b,August,22,,19981.6,1459.133333,10,8,20,7,54,21.0,23.58,12.0,Bad,4834.59,30.8132951,10.75,78.41827155,171.6398273,Low_spent_Small_value_payments,185.8552345,0,1,0,0,1,1,0,0,0,3,1.0
488,CUS_0x7504,January,18,,73737.36,5936.78,7,3,18,4,20,,13.92,2.0,Standard,1219.39,34.50073214,31.083333333333332,214.8134632,77.2660256,High_spent_Large_value_payments,541.5985112,1,1,0,0,0,0,0,0,1,2,1.0
489,CUS_0x7504,February,19,Lawyer,73737.36,5936.78,7,3,18,4,20,20.0,14.92,2.0,Standard,1219.39,35.72613069,31.166666666666668,214.8134632,113.162405,High_spent_Medium_value_payments,515.7021318,1,1,0,0,0,0,0,0,1,2,1.0
490,CUS_0x7504,March,19,Lawyer,73737.36,5936.78,7,3,18,4,20,17.0,19.92,2.0,,1219.39,37.97265478,31.25,214.8134632,321.1426678,Low_spent_Medium_value_payments,337.721869,1,1,0,0,0,0,0,0,1,2,1.0
491,CUS_0x7504,April,19,Lawyer,73737.36,5936.78,7,3,18,4,20,17.0,13.92,2.0,Standard,1219.39,34.81301084,31.333333333333332,214.8134632,153.8744615,High_spent_Medium_value_payments,474.9900753,1,1,0,0,0,0,0,0,1,2,1.0
492,CUS_0x7504,May,19,Lawyer,73737.36,5936.78,7,3,18,4,15,20.0,13.92,2.0,Standard,1219.39,33.0159281,31.416666666666668,214.8134632,424.0584112,Low_spent_Small_value_payments,244.8061256,1,1,0,0,0,0,0,0,1,2,1.0
493,CUS_0x7504,June,19,,73737.36,5936.78,7,3,18,4,20,20.0,13.92,2.0,Standard,1219.39,26.38962385,31.5,214.8134632,188.5743324,High_spent_Medium_value_payments,440.2902044,1,1,0,0,0,0,0,0,1,2,1.0
494,CUS_0x7504,July,19,Lawyer,73737.36,5936.78,7,3,18,4,20,20.0,13.92,2.0,Standard,1219.39,26.72895815,31.583333333333332,214.8134632,245.0679747,,413.7965621,1,1,0,0,0,0,0,0,1,2,1.0
495,CUS_0x7504,August,19,Lawyer,73737.36,,7,3,18,4,20,17.0,13.92,2.0,Standard,1219.39,37.84472129,31.666666666666668,214.8134632,428.4559993,Low_spent_Large_value_payments,220.4085375,1,1,0,0,0,0,0,0,1,2,1.0
496,CUS_0x774,January,33,Musician,88362.46,7255.538333,5,2,8,3,17,5.0,11.01,4.0,Good,325.93,26.64350552,,211.1843903,185.3272952,High_spent_Large_value_payments,569.0421478,0,0,0,1,0,1,0,1,0,1,0.0
497,CUS_0x774,February,33,Musician,88362.46,7255.538333,5,2,8,3,15,10.0,9.01,4.0,Good,325.93,36.5905132,30.75,211.1843903,472.7754275,Low_spent_Medium_value_payments,321.5940155,0,0,0,1,0,1,0,1,0,1,0.0
498,CUS_0x774,March,33,Musician,88362.46,,5,2,8,3,17,8.0,11.01,4.0,Good,325.93,26.86579943,30.833333333333332,211.1843903,187.5698797,High_spent_Small_value_payments,586.7995633,0,0,0,1,0,1,0,1,0,2,0.0
499,CUS_0x774,April,34,Musician,88362.46,7255.538333,5,2,8,3,15,8.0,11.01,4.0,Good,325.93,31.5286769,30.916666666666668,211.1843903,283.3812328,High_spent_Medium_value_payments,480.9882102,0,0,0,1,0,1,0,1,0,1,0.0
500,CUS_0x774,May,34,,88362.46,,5,2,8,3,15,8.0,11.01,6.0,,325.93,30.30042098,31.0,211.1843903,,Low_spent_Small_value_payments,40.66430409,0,0,0,1,0,1,0,1,0,1,
501,CUS_0x774,June,34,Musician,88362.46,7255.538333,5,2,8,3,15,6.0,11.01,6.0,Good,325.93,38.41963348,31.083333333333332,211.1843903,214.6101098,Low_spent_Medium_value_payments,579.7593332,0,0,0,1,0,1,0,1,0,1,0.0
502,CUS_0x774,July,34,,88362.46,7255.538333,5,2,8,3,15,,11.01,6.0,Good,325.93,22.7838452,,211.1843903,354.4591577,High_spent_Small_value_payments,419.9102852,0,0,0,1,0,1,0,1,0,1,0.0
503,CUS_0x774,August,34,Musician,88362.46,,5,2,8,3,15,7.0,11.01,1251.0,Good,325.93,36.53896301,31.25,211.1843903,80.07134636,High_spent_Large_value_payments,674.2980966,0,0,0,1,0,1,0,1,0,1,0.0
504,CUS_0x9f70,January,45,Entrepreneur,118248.6,10115.05,5,1,4,0,13,10.0,3.69,4.0,Good,191.09,29.14953015,17.083333333333332,0.0,227.6187415,High_spent_Large_value_payments,1023.886258,0,0,0,0,0,0,0,0,0,1,
505,CUS_0x9f70,February,45,Entrepreneur,118248.6,10115.05,5,1,4,0,13,10.0,3.69,4.0,,191.09,34.34487102,17.166666666666668,0.0,338.7642171,Low_spent_Large_value_payments,942.7407829,0,0,0,0,0,0,0,0,0,2,0.0
506,CUS_0x9f70,March,45,Entrepreneur,118248.6,10115.05,5,1,4,0,13,7.0,-0.31,4.0,Good,191.09,32.68206167,17.25,0.0,545.8997341,Low_spent_Small_value_payments,755.6052659,0,0,0,0,0,0,0,0,0,1,0.0
507,CUS_0x9f70,April,45,Entrepreneur,118248.6,10115.05,5,1,4,0,13,7.0,3.69,4.0,Good,191.09,44.24642053,17.333333333333332,0.0,10000.0,High_spent_Medium_value_payments,1142.147936,0,0,0,0,0,0,0,0,0,1,0.0
508,CUS_0x9f70,May,45,Entrepreneur,118248.6,,5,1,4,0,13,10.0,3.69,8.0,Good,191.09,29.32435284,17.416666666666668,0.0,670.5779061,High_spent_Small_value_payments,600.9270939,0,0,0,0,0,0,0,0,0,2,
509,CUS_0x9f70,June,45,,118248.6,10115.05,5,1,4,0,13,10.0,3.69,8.0,Good,191.09,43.96183939,17.5,0.0,324.6255705,High_spent_Medium_value_payments,936.8794295,0,0,0,0,0,0,0,0,0,1,0.0
510,CUS_0x9f70,July,45,Entrepreneur,118248.6,10115.05,5,1,4,0,13,,4.69,8.0,Good,191.09,33.22380962,17.583333333333332,0.0,509.4292024,Low_spent_Medium_value_payments,782.0757976,0,0,0,0,0,0,0,0,0,1,0.0
511,CUS_0x9f70,August,45,Entrepreneur,118248.6,10115.05,5,1,4,0,18,13.0,3.69,8.0,Good,191.09,29.42716484,17.666666666666668,0.0,614.4651135,Low_spent_Small_value_payments,687.0398865,0,0,0,0,0,0,0,0,0,1,
